Time(s),temp_kp,temp_ki,temp_kd,temp_sw,temp_tar,temp_value,temp_current,timestamp
0.000000,4.000000,0.150000,0.800000,1.000000,45.000000,45.039715,12.785980,731.722656
0.050000,4.000000,0.150000,0.800000,1.000000,45.000000,45.099709,12.559738,731.772705
0.100000,4.000000,0.150000,0.800000,1.000000,45.000000,45.156521,12.295745,731.822754
0.150000,4.000000,0.150000,0.800000,1.000000,45.000000,45.219986,11.934566,731.882812
0.200000,4.000000,0.150000,0.800000,1.000000,45.000000,45.268623,11.601202,731.932861
0.250000,4.000000,0.150000,0.800000,1.000000,45.000000,45.304607,11.316120,731.972900
0.300000,4.000000,0.150000,0.800000,1.000000,45.000000,45.353539,10.862430,732.032959
0.350000,4.000000,0.150000,0.800000,1.000000,45.000000,45.382751,10.545371,732.072998
0.400000,4.000000,0.150000,0.800000,1.000000,45.000000,45.415413,10.135833,732.123047
0.450000,4.000000,0.150000,0.800000,1.000000,45.000000,45.449020,9.629459,732.183105
0.500000,4.000000,0.150000,0.800000,1.000000,45.000000,45.472485,9.198748,732.233154
0.550000,4.000000,0.150000,0.800000,1.000000,45.000000,45.491951,8.763220,732.283203
0.600000,4.000000,0.150000,0.800000,1.000000,45.000000,45.507595,8.325559,732.333252
0.650000,4.000000,0.150000,0.800000,1.000000,45.000000,45.521576,7.800977,732.393311
0.700000,4.000000,0.150000,0.800000,1.000000,45.000000,45.528164,7.453400,732.433350
0.750000,4.000000,0.150000,0.800000,1.000000,45.000000,45.533524,7.023121,732.483398
0.800000,4.000000,0.150000,0.800000,1.000000,45.000000,45.536034,6.515245,732.543457
0.850000,4.000000,0.150000,0.800000,1.000000,45.000000,45.535522,6.183034,732.583496
0.900000,4.000000,0.150000,0.800000,1.000000,45.000000,45.531765,5.696007,732.643555
0.950000,4.000000,0.150000,0.800000,1.000000,45.000000,45.526138,5.301790,732.693604
1.000000,4.000000,0.150000,0.800000,1.000000,45.000000,45.518478,4.919228,732.743652
1.050000,4.000000,0.150000,0.800000,1.000000,45.000000,45.508995,4.549162,732.793701
1.100000,4.000000,0.150000,0.800000,1.000000,45.000000,45.497883,4.192310,732.843750
1.150000,4.000000,0.150000,0.800000,1.000000,45.000000,45.485336,3.849261,732.893799
1.200000,4.000000,0.150000,0.800000,1.000000,45.000000,45.471523,3.520495,732.943848
1.250000,4.000000,0.150000,0.800000,1.000000,45.000000,45.456612,3.206400,732.993896
1.300000,4.000000,0.150000,0.800000,1.000000,45.000000,45.437469,2.849269,733.053955
1.350000,4.000000,0.150000,0.800000,1.000000,45.000000,45.424057,2.623356,733.093994
1.400000,4.000000,0.150000,0.800000,1.000000,45.000000,45.403118,2.302969,733.154053
1.450000,4.000000,0.150000,0.800000,1.000000,45.000000,45.385040,2.053044,733.204102
1.500000,4.000000,0.150000,0.800000,1.000000,45.000000,45.370235,1.864313,733.244141
1.550000,4.000000,0.150000,0.800000,1.000000,45.000000,45.347561,1.599946,733.304199
1.600000,4.000000,0.150000,0.800000,1.000000,45.000000,45.328316,1.396812,733.354248
1.650000,4.000000,0.150000,0.800000,1.000000,45.000000,45.304893,1.173634,733.414307
1.700000,4.000000,0.150000,0.800000,1.000000,45.000000,45.289127,1.037304,733.454346
1.750000,4.000000,0.150000,0.800000,1.000000,60.000000,45.397316,25.586708,733.514404
1.800000,4.000000,0.150000,0.800000,1.000000,60.000000,46.151546,46.236351,733.564453
1.850000,4.000000,0.150000,0.800000,1.000000,60.000000,47.217060,54.692551,733.604492
1.900000,4.000000,0.150000,0.800000,1.000000,60.000000,49.184967,58.637173,733.664551
1.950000,4.000000,0.150000,0.800000,1.000000,60.000000,50.841000,57.135639,733.714600
2.000000,4.000000,0.150000,0.800000,1.000000,60.000000,52.330288,53.471352,733.764648
2.050000,4.000000,0.150000,0.800000,1.000000,60.000000,53.593384,48.963448,733.814697
2.100000,4.000000,0.150000,0.800000,1.000000,60.000000,54.816113,43.513847,733.874756
2.150000,4.000000,0.150000,0.800000,1.000000,60.000000,55.477951,40.168415,733.914795
2.200000,4.000000,0.150000,0.800000,1.000000,60.000000,56.165699,36.449200,733.964844
2.250000,4.000000,0.150000,0.800000,1.000000,60.000000,56.830196,32.688141,734.024902
2.300000,4.000000,0.150000,0.800000,1.000000,60.000000,57.197708,30.572405,734.064941
2.350000,4.000000,0.150000,0.800000,1.000000,60.000000,57.662666,27.899431,734.125000
2.400000,4.000000,0.150000,0.800000,1.000000,60.000000,57.988235,26.053074,734.175049
2.450000,4.000000,0.150000,0.800000,1.000000,60.000000,58.216732,24.779179,734.215088
2.500000,4.000000,0.150000,0.800000,1.000000,60.000000,58.516720,23.142456,734.275146
2.550000,4.000000,0.150000,0.800000,1.000000,60.000000,58.734787,21.981796,734.325195
2.600000,4.000000,0.150000,0.800000,1.000000,60.000000,58.929207,20.968952,734.375244
2.650000,4.000000,0.150000,0.800000,1.000000,60.000000,59.103828,20.077026,734.425293
2.700000,4.000000,0.150000,0.800000,1.000000,60.000000,59.261662,19.284950,734.475342
2.750000,4.000000,0.150000,0.800000,1.000000,60.000000,59.405094,18.576195,734.525391
2.800000,4.000000,0.150000,0.800000,1.000000,60.000000,59.536049,17.937719,734.575439
2.850000,4.000000,0.150000,0.800000,1.000000,60.000000,59.678936,17.249865,734.635498
2.900000,4.000000,0.150000,0.800000,1.000000,60.000000,59.766586,16.832148,734.675537
2.950000,4.000000,0.150000,0.800000,1.000000,60.000000,59.888027,16.258354,734.735596
3.000000,4.000000,0.150000,0.800000,1.000000,60.000000,59.981018,15.822617,734.785645
3.050000,4.000000,0.150000,0.800000,1.000000,60.000000,60.067345,15.418036,734.835693
3.100000,4.000000,0.150000,0.800000,1.000000,60.000000,60.147472,15.021177,734.885742
3.150000,4.000000,0.150000,0.800000,1.000000,60.000000,60.221489,14.612887,734.935791
3.200000,4.000000,0.150000,0.800000,1.000000,60.000000,60.302132,14.096212,734.995850
3.250000,4.000000,0.150000,0.800000,1.000000,60.000000,60.350842,13.733716,735.035889
3.300000,4.000000,0.150000,0.800000,1.000000,60.000000,60.405952,13.261230,735.085938
3.350000,4.000000,0.150000,0.800000,1.000000,60.000000,60.463577,12.669690,735.145996
3.400000,4.000000,0.150000,0.800000,1.000000,60.000000,60.496868,12.263433,735.186035
3.450000,4.000000,0.150000,0.800000,1.000000,60.000000,60.539261,11.641426,735.246094
3.500000,4.000000,0.150000,0.800000,1.000000,60.000000,60.567867,11.116042,735.296143
3.550000,4.000000,0.150000,0.800000,1.000000,60.000000,60.586517,10.693976,735.336182
3.600000,4.000000,0.150000,0.800000,1.000000,60.000000,60.607788,10.062374,735.396240
3.650000,4.000000,0.150000,0.800000,1.000000,60.000000,60.619705,9.541118,735.446289
3.700000,4.000000,0.150000,0.800000,1.000000,60.000000,60.626713,9.027723,735.496338
3.750000,4.000000,0.150000,0.800000,1.000000,60.000000,60.629158,8.524882,735.546387
3.800000,4.000000,0.150000,0.800000,1.000000,60.000000,60.627403,8.034978,735.596436
3.850000,4.000000,0.150000,0.800000,1.000000,60.000000,60.621811,7.560080,735.646484
3.900000,4.000000,0.150000,0.800000,1.000000,60.000000,60.612728,7.101975,735.696533
3.950000,4.000000,0.150000,0.800000,1.000000,60.000000,60.597702,6.576567,735.756592
4.000000,4.000000,0.150000,0.800000,1.000000,60.000000,60.585445,6.242072,735.796631
4.050000,4.000000,0.150000,0.800000,1.000000,60.000000,60.564087,5.765364,735.856689
4.100000,4.000000,0.150000,0.800000,1.000000,60.000000,60.543880,5.392027,735.906738
4.150000,4.000000,0.150000,0.800000,1.000000,60.000000,60.521767,5.041218,735.956787
4.200000,4.000000,0.150000,0.800000,1.000000,60.000000,60.497986,4.713509,736.006836
4.250000,4.000000,0.150000,0.800000,1.000000,60.000000,60.472759,4.409364,736.056885
4.300000,4.000000,0.150000,0.800000,1.000000,60.000000,60.440861,4.075992,736.116943
4.350000,4.000000,0.150000,0.800000,1.000000,60.000000,60.418751,3.873117,736.156982
4.400000,4.000000,0.150000,0.800000,1.000000,60.000000,60.384529,3.598101,736.217041
4.450000,4.000000,0.150000,0.800000,1.000000,60.000000,60.355194,3.395918,736.267090
4.500000,4.000000,0.150000,0.800000,1.000000,60.000000,60.325256,3.218359,736.317139
4.550000,4.000000,0.150000,0.800000,1.000000,60.000000,60.294827,3.065446,736.367188
4.600000,4.000000,0.150000,0.800000,1.000000,60.000000,60.264004,2.937165,736.417236
4.650000,4.000000,0.150000,0.800000,1.000000,60.000000,60.232880,2.833469,736.467285
4.700000,4.000000,0.150000,0.800000,1.000000,60.000000,60.201534,2.754282,736.517334
4.750000,4.000000,0.150000,0.800000,1.000000,60.000000,60.170044,2.699494,736.567383
4.800000,4.000000,0.150000,0.800000,1.000000,60.000000,60.138474,2.668957,736.617432
4.850000,4.000000,0.150000,0.800000,1.000000,60.000000,60.100578,2.664088,736.677490
4.900000,4.000000,0.150000,0.800000,1.000000,60.000000,60.075363,2.679931,736.717529
4.950000,4.000000,0.150000,0.800000,1.000000,60.000000,60.037689,2.731994,736.777588
5.000000,4.000000,0.150000,0.800000,1.000000,60.000000,60.006504,2.801000,736.827637
5.050000,4.000000,0.150000,0.800000,1.000000,60.000000,59.969440,2.914114,736.887695
5.100000,4.000000,0.150000,0.800000,1.000000,60.000000,59.945004,3.007412,736.927734
5.150000,4.000000,0.150000,0.800000,1.000000,60.000000,59.914837,3.143836,736.977783
5.200000,4.000000,0.150000,0.800000,1.000000,60.000000,59.879311,3.335844,737.037842
5.250000,4.000000,0.150000,0.800000,1.000000,60.000000,59.856110,3.480488,737.077881
5.300000,4.000000,0.150000,0.800000,1.000000,60.000000,59.822159,3.721464,737.137939
5.350000,4.000000,0.150000,0.800000,1.000000,60.000000,59.794773,3.943362,737.187988
5.400000,4.000000,0.150000,0.800000,1.000000,60.000000,59.768341,4.183419,737.238037
5.450000,4.000000,0.150000,0.800000,1.000000,60.000000,59.742989,4.440553,737.288086
5.500000,4.000000,0.150000,0.800000,1.000000,60.000000,59.718853,4.713578,737.338135
5.550000,4.000000,0.150000,0.800000,1.000000,60.000000,59.696079,5.001172,737.388184
5.600000,4.000000,0.150000,0.800000,1.000000,60.000000,59.674816,5.301888,737.438232
5.650000,4.000000,0.150000,0.800000,1.000000,60.000000,59.655212,5.614141,737.488281
5.700000,4.000000,0.150000,0.800000,1.000000,60.000000,59.637428,5.936231,737.538330
5.750000,4.000000,0.150000,0.800000,1.000000,60.000000,59.618698,6.333133,737.598389
5.800000,4.000000,0.150000,0.800000,1.000000,60.000000,59.607918,6.602474,737.638428
5.850000,4.000000,0.150000,0.800000,1.000000,60.000000,59.594482,7.010954,737.698486
5.900000,4.000000,0.150000,0.800000,1.000000,60.000000,59.585938,7.353083,737.748535
5.950000,4.000000,0.150000,0.800000,1.000000,60.000000,59.579033,7.762391,737.808594
6.000000,4.000000,0.150000,0.800000,1.000000,60.000000,59.576534,8.032693,737.848633
6.050000,4.000000,0.150000,0.800000,1.000000,60.000000,59.575855,8.365612,737.898682
6.100000,4.000000,0.150000,0.800000,1.000000,60.000000,59.578682,8.754806,737.958740
6.150000,4.000000,0.150000,0.800000,1.000000,60.000000,59.582794,9.006215,737.998779
6.200000,4.000000,0.150000,0.800000,1.000000,60.000000,59.592293,9.368434,738.058838
6.250000,4.000000,0.150000,0.800000,1.000000,60.000000,59.603214,9.654317,738.108887
6.300000,4.000000,0.150000,0.800000,1.000000,60.000000,59.616798,9.923574,738.158936
6.350000,4.000000,0.150000,0.800000,1.000000,60.000000,59.632935,10.174372,738.208984
6.400000,4.000000,0.150000,0.800000,1.000000,60.000000,59.655479,10.448657,738.269043
6.450000,4.000000,0.150000,0.800000,1.000000,60.000000,59.672298,10.614194,738.309082
6.500000,4.000000,0.150000,0.800000,1.000000,60.000000,59.695156,10.800532,738.359131
6.550000,4.000000,0.150000,0.800000,1.000000,60.000000,59.724995,10.992663,738.419189
6.600000,4.000000,0.150000,0.800000,1.000000,60.000000,59.746151,11.101073,738.459229
6.650000,4.000000,0.150000,0.800000,1.000000,60.000000,59.779457,11.233557,738.519287
6.700000,4.000000,0.150000,0.800000,1.000000,60.000000,59.808346,11.316091,738.569336
6.750000,4.000000,0.150000,0.800000,1.000000,60.000000,59.831993,11.363899,738.609375
6.800000,4.000000,0.150000,0.800000,1.000000,60.000000,59.868031,11.405586,738.669434
6.850000,4.000000,0.150000,0.800000,1.000000,60.000000,59.898266,11.413356,738.719482
6.900000,4.000000,0.150000,0.800000,1.000000,60.000000,59.928398,11.397370,738.769531
6.950000,4.000000,0.150000,0.800000,1.000000,60.000000,59.958164,11.358553,738.819580
