Time(s),temp_kp,temp_ki,temp_kd,temp_sw,temp_tar,temp_value,temp_current,timestamp
0.000000,12.000000,0.000000,2.000000,0.000000,93.800003,69.505592,0.005089,981.426270
0.020000,12.000000,0.000000,2.000000,0.000000,93.800003,69.487793,0.004433,981.446289
0.040000,12.000000,0.000000,2.000000,0.000000,93.800003,69.461105,0.003604,981.476318
0.060000,12.000000,0.000000,2.000000,0.000000,93.800003,69.452209,0.003364,981.486328
0.080000,12.000000,0.000000,2.000000,0.000000,93.800003,69.425545,0.002735,981.516357
0.100000,12.000000,0.000000,2.000000,0.000000,93.800003,69.407776,0.002383,981.536377
0.120000,12.000000,0.000000,2.000000,0.000000,93.800003,69.390015,0.002076,981.556396
0.140000,12.000000,0.000000,2.000000,0.000000,94.699997,69.372261,0.001808,981.576416
0.160000,12.000000,0.000000,2.000000,0.000000,94.699997,69.354515,0.001575,981.596436
0.180000,12.000000,0.000000,2.000000,0.000000,94.699997,69.327911,0.001281,981.626465
0.200000,12.000000,0.000000,2.000000,0.000000,94.699997,69.310181,0.001115,981.646484
0.220000,12.000000,0.000000,2.000000,0.000000,94.699997,69.292458,0.000972,981.666504
0.240000,12.000000,0.000000,2.000000,0.000000,94.699997,69.274742,0.000846,981.686523
0.260000,12.000000,0.000000,2.000000,0.000000,94.699997,69.257034,0.000737,981.706543
0.280000,12.000000,0.000000,2.000000,0.000000,94.699997,69.230484,0.000600,981.736572
0.300000,12.000000,0.000000,2.000000,0.000000,94.699997,69.212799,0.000522,981.756592
0.320000,12.000000,0.000000,2.000000,0.000000,94.699997,69.195114,0.000455,981.776611
0.340000,12.000000,0.000000,2.000000,0.000000,94.699997,69.177437,0.000396,981.796631
0.360000,12.000000,0.000000,2.000000,0.000000,94.699997,69.159767,0.000345,981.816650
0.380000,12.000000,0.000000,2.000000,0.000000,94.699997,69.133278,0.000281,981.846680
0.400000,12.000000,0.000000,2.000000,0.000000,94.699997,69.115623,0.000244,981.866699
0.420000,12.000000,0.000000,2.000000,0.000000,94.699997,69.097984,0.000213,981.886719
0.440000,12.000000,0.000000,2.000000,0.000000,94.699997,69.080345,0.000186,981.906738
0.460000,12.000000,0.000000,2.000000,0.000000,94.699997,69.062714,0.000162,981.926758
0.480000,12.000000,0.000000,2.000000,0.000000,94.699997,69.036278,0.000131,981.956787
0.500000,12.000000,0.000000,2.000000,0.000000,94.699997,69.018669,0.000114,981.976807
0.520000,12.000000,0.000000,2.000000,0.000000,94.699997,69.009865,0.000107,981.986816
0.540000,12.000000,0.000000,2.000000,0.000000,94.699997,68.983467,0.000087,982.016846
0.560000,12.000000,0.000000,2.000000,0.000000,94.699997,68.965874,0.000076,982.036865
0.580000,12.000000,0.000000,2.000000,0.000000,94.699997,68.939499,0.000062,982.066895
0.600000,12.000000,0.000000,2.000000,0.000000,94.699997,68.921921,0.000054,982.086914
0.620000,12.000000,0.000000,2.000000,0.000000,94.699997,68.913139,0.000050,982.096924
0.640000,12.000000,0.000000,2.000000,0.000000,94.699997,68.886795,0.000041,982.126953
0.660000,12.000000,0.000000,2.000000,0.000000,94.699997,68.869247,0.000035,982.146973
0.680000,12.000000,0.000000,2.000000,0.000000,94.699997,68.842926,0.000029,982.177002
0.700000,12.000000,0.000000,2.000000,0.000000,94.699997,68.825394,0.000025,982.197021
0.720000,12.000000,0.000000,2.000000,0.000000,94.699997,68.816628,0.000023,982.207031
0.740000,12.000000,0.000000,2.000000,0.000000,94.699997,68.790344,0.000019,982.237061
0.760000,12.000000,0.000000,2.000000,0.000000,94.699997,68.772827,0.000017,982.257080
0.780000,12.000000,0.000000,2.000000,0.000000,94.699997,68.746574,0.000013,982.287109
0.800000,12.000000,0.000000,2.000000,0.000000,94.699997,68.729073,0.000012,982.307129
0.820000,12.000000,0.000000,2.000000,0.000000,94.699997,68.711586,0.000010,982.327148
0.840000,12.000000,0.000000,2.000000,0.000000,94.699997,68.694099,0.000009,982.347168
0.860000,12.000000,0.000000,2.000000,0.000000,94.699997,68.676628,0.000008,982.367188
0.880000,12.000000,0.000000,2.000000,0.000000,94.699997,68.659157,0.000007,982.387207
0.900000,12.000000,0.000000,2.000000,0.000000,94.699997,68.632973,0.000005,982.417236
0.920000,12.000000,0.000000,2.000000,0.000000,94.699997,68.624245,0.000005,982.427246
0.940000,12.000000,0.000000,2.000000,0.000000,94.699997,68.598076,0.000004,982.457275
0.960000,12.000000,0.000000,2.000000,0.000000,94.699997,68.580635,0.000004,982.477295
0.980000,12.000000,0.000000,2.000000,0.000000,94.699997,68.563210,0.000003,982.497314
1.000000,12.000000,0.000000,2.000000,0.000000,94.699997,68.537071,0.000003,982.527344
1.020000,12.000000,0.000000,2.000000,0.000000,94.699997,68.519661,0.000002,982.547363
1.040000,12.000000,0.000000,2.000000,0.000000,94.699997,68.502251,0.000002,982.567383
1.060000,12.000000,0.000000,2.000000,0.000000,94.699997,68.484856,0.000002,982.587402
1.080000,12.000000,0.000000,2.000000,0.000000,94.699997,68.467461,0.000001,982.607422
1.100000,12.000000,0.000000,2.000000,0.000000,94.699997,68.450081,0.000001,982.627441
1.120000,12.000000,0.000000,2.000000,0.000000,94.699997,68.424011,0.000001,982.657471
1.140000,12.000000,0.000000,2.000000,0.000000,94.699997,68.406647,0.000001,982.677490
1.160000,12.000000,0.000000,2.000000,0.000000,94.699997,68.389282,0.000001,982.697510
1.180000,12.000000,0.000000,2.000000,0.000000,94.699997,68.380608,0.000001,982.707520
1.200000,12.000000,0.000000,2.000000,0.000000,94.699997,68.354584,0.000001,982.737549
1.220000,12.000000,0.000000,2.000000,0.000000,94.699997,68.328575,0.000000,982.767578
1.240000,12.000000,0.000000,2.000000,0.000000,94.699997,68.311241,0.000000,982.787598
1.260000,12.000000,0.000000,2.000000,0.000000,94.699997,68.293922,0.000000,982.807617
1.280000,12.000000,0.000000,2.000000,0.000000,94.699997,68.276604,0.000000,982.827637
1.300000,12.000000,0.000000,2.000000,0.000000,94.699997,68.259300,0.000000,982.847656
1.320000,12.000000,0.000000,2.000000,0.000000,94.699997,68.233345,0.000000,982.877686
1.340000,12.000000,0.000000,2.000000,0.000000,94.699997,68.216057,0.000000,982.897705
1.360000,12.000000,0.000000,2.000000,0.000000,94.699997,68.198769,0.000000,982.917725
1.380000,12.000000,0.000000,2.000000,0.000000,94.699997,68.190132,0.000000,982.927734
1.400000,12.000000,0.000000,2.000000,0.000000,94.699997,68.164223,0.000000,982.957764
1.420000,12.000000,0.000000,2.000000,0.000000,94.699997,68.146957,0.000000,982.977783
1.440000,12.000000,0.000000,2.000000,0.000000,94.699997,68.121071,0.000000,983.007812
1.460000,12.000000,0.000000,2.000000,0.000000,94.699997,68.103828,0.000000,983.027832
1.480000,12.000000,0.000000,2.000000,0.000000,94.699997,68.086586,0.000000,983.047852
1.500000,12.000000,0.000000,2.000000,0.000000,94.699997,68.069359,0.000000,983.067871
1.520000,12.000000,0.000000,2.000000,0.000000,94.699997,68.052132,0.000000,983.087891
1.540000,12.000000,0.000000,2.000000,0.000000,94.699997,68.026306,0.000000,983.117920
1.560000,12.000000,0.000000,2.000000,0.000000,94.699997,68.009094,0.000000,983.137939
1.580000,12.000000,0.000000,2.000000,0.000000,94.699997,67.991898,0.000000,983.157959
1.600000,12.000000,0.000000,2.000000,0.000000,94.699997,67.974701,0.000000,983.177979
1.620000,12.000000,0.000000,2.000000,0.000000,94.699997,67.957512,0.000000,983.197998
1.640000,12.000000,0.000000,2.000000,0.000000,94.699997,67.940331,0.000000,983.218018
1.660000,12.000000,0.000000,2.000000,0.000000,94.699997,67.914574,0.000000,983.248047
1.680000,12.000000,0.000000,2.000000,0.000000,94.699997,67.897408,0.000000,983.268066
1.700000,12.000000,0.000000,2.000000,0.000000,94.699997,67.880249,0.000000,983.288086
1.720000,12.000000,0.000000,2.000000,0.000000,94.699997,67.863098,0.000000,983.308105
1.740000,12.000000,0.000000,2.000000,0.000000,94.699997,67.837387,0.000000,983.338135
1.760000,12.000000,0.000000,2.000000,0.000000,94.699997,67.820251,0.000000,983.358154
1.780000,12.000000,0.000000,2.000000,0.000000,94.699997,67.803123,0.000000,983.378174
1.800000,12.000000,0.000000,2.000000,0.000000,94.699997,67.794563,0.000000,983.388184
1.820000,12.000000,0.000000,2.000000,0.000000,94.699997,67.768890,0.000000,983.418213
1.840000,12.000000,0.000000,2.000000,0.000000,94.699997,67.743233,0.000000,983.448242
1.860000,12.000000,0.000000,2.000000,0.000000,94.699997,67.726143,0.000000,983.468262
1.880000,12.000000,0.000000,2.000000,0.000000,94.699997,67.709053,0.000000,983.488281
1.900000,12.000000,0.000000,2.000000,0.000000,94.699997,67.691971,0.000000,983.508301
1.920000,12.000000,0.000000,2.000000,0.000000,94.699997,67.674896,0.000000,983.528320
1.940000,12.000000,0.000000,2.000000,0.000000,94.699997,67.657829,0.000000,983.548340
1.960000,12.000000,0.000000,2.000000,0.000000,94.699997,67.632240,0.000000,983.578369
