Time(s),temp_kp,temp_ki,temp_kd,temp_sw,temp_tar,temp_value,temp_current,timestamp
0.000000,8.000000,0.300000,1.000000,1.000000,50.000000,51.424671,0.000012,407.035919
0.050000,8.000000,0.300000,1.000000,1.000000,50.000000,51.392979,0.000006,407.095978
0.100000,8.000000,0.300000,1.000000,1.000000,50.000000,51.371872,0.000004,407.136017
0.150000,8.000000,0.300000,1.000000,1.000000,50.000000,51.340240,0.000002,407.196075
0.200000,8.000000,0.300000,1.000000,1.000000,50.000000,51.313911,0.000001,407.246124
0.250000,8.000000,0.300000,1.000000,1.000000,50.000000,51.292866,0.000001,407.286163
0.300000,8.000000,0.300000,1.000000,1.000000,50.000000,51.261330,0.000000,407.346222
0.350000,8.000000,0.300000,1.000000,1.000000,50.000000,51.235077,0.000000,407.396271
0.400000,8.000000,0.300000,1.000000,1.000000,50.000000,51.208855,0.000000,407.446320
0.450000,8.000000,0.300000,1.000000,1.000000,50.000000,51.182655,0.000000,407.496368
0.500000,8.000000,0.300000,1.000000,1.000000,50.000000,51.156483,0.000000,407.546417
0.550000,8.000000,0.300000,1.000000,1.000000,50.000000,51.130337,0.000000,407.596466
0.600000,8.000000,0.300000,1.000000,1.000000,50.000000,51.104218,0.000000,407.646515
0.650000,8.000000,0.300000,1.000000,1.000000,50.000000,51.078121,0.000000,407.696564
0.700000,8.000000,0.300000,1.000000,1.000000,50.000000,51.052055,0.000000,407.746613
0.750000,8.000000,0.300000,1.000000,1.000000,50.000000,51.026012,0.000000,407.796661
0.800000,8.000000,0.300000,1.000000,1.000000,50.000000,50.999996,0.000000,407.846710
0.850000,8.000000,0.300000,1.000000,1.000000,50.000000,50.968811,0.000000,407.906769
0.900000,8.000000,0.300000,1.000000,1.000000,50.000000,50.942852,0.000000,407.956818
0.950000,8.000000,0.300000,1.000000,1.000000,50.000000,50.916920,0.000000,408.006866
1.000000,8.000000,0.300000,1.000000,1.000000,50.000000,50.885834,0.000000,408.066925
1.050000,8.000000,0.300000,1.000000,1.000000,50.000000,50.865131,0.000000,408.106964
1.100000,8.000000,0.300000,1.000000,1.000000,50.000000,50.834106,0.000000,408.167023
1.150000,8.000000,0.300000,1.000000,1.000000,50.000000,50.808285,0.000000,408.217072
