Time(s),temp_kp,temp_ki,temp_kd,temp_sw,temp_tar,temp_value,temp_current,timestamp
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.680630
0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.740631
0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.780632
0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.840633
0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.890635
0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.940636
0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,31.990637
0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.030632
0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.090622
0.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.140614
0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.190605
0.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.240597
0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.290588
0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.340580
0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.390572
0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.450562
0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.490555
0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.550545
0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.590538
0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.640530
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.700520
1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.740513
1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.800503
1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.850494
1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.910484
1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,32.960476
1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.000469
1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.060459
1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.110451
1.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.160442
1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.210434
1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.270424
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.310417
1.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.370407
1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.420399
1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.460392
1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.520382
1.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.570374
1.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.620365
1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.670357
2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.720348
2.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.770340
2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.820332
2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.880322
2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.920315
2.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,33.980305
2.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.020298
2.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.080288
2.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.130280
2.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.170273
2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.230263
2.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.280254
2.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.330246
2.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.380238
2.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.440228
2.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.480221
2.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.530212
2.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.580204
2.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.630196
2.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.690186
3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.730179
3.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.790169
3.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.840160
3.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.880154
3.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.940144
3.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,34.980137
3.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.040127
3.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.090118
3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.140110
3.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.190102
3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.240093
3.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.290085
3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.340076
3.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.400066
3.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.450058
3.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.500050
3.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.550041
3.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.600033
3.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.660023
3.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.700016
4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.760006
4.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.809998
4.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.859989
4.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.909981
4.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,35.949974
4.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.009964
4.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.059956
4.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.109947
4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.159939
4.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.209930
4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.259922
4.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.309914
4.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.369904
4.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.409897
4.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.469887
4.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.509880
4.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.559872
4.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.619862
4.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.659855
4.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.719845
5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.769836
5.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.829826
5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.879818
5.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.919811
5.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,36.979801
5.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.029793
5.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.079784
5.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.129776
5.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.179768
5.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.229759
5.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.269753
5.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.329742
5.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.379734
5.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.429726
5.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.479717
5.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.529709
5.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.579700
5.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.629692
5.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.699680
5.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.739674
6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.799664
6.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.839657
6.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.889648
6.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.949638
6.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,37.989632
6.250000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.039623
6.300000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.089615
6.350000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.149605
6.400000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.189598
6.450000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.249588
6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.299580
6.550000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.349571
6.600000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.399563
6.650000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.459553
6.700000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.499546
6.750000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.549538
6.800000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.609528
6.850000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.649521
6.900000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.709511
6.950000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.749504
7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.799496
7.050000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.859486
7.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.909477
7.150000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,38.959469
7.200000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,39.009460
