Time(s),temp_kp,temp_ki,temp_kd,temp_sw,temp_tar,temp_value,temp_current,timestamp
0.000000,20.000000,3.000000,25.000000,0.000000,46.900002,26.650415,0.000000,835.403809
0.020000,20.000000,3.000000,25.000000,0.000000,46.900002,26.649755,0.000000,835.423828
0.040000,20.000000,3.000000,25.000000,0.000000,46.900002,26.649096,0.000000,835.443848
0.060000,20.000000,3.000000,25.000000,0.000000,46.900002,26.648436,0.000000,835.463867
0.080000,20.000000,3.000000,25.000000,0.000000,46.900002,26.647446,0.000000,835.493896
0.100000,20.000000,3.000000,25.000000,0.000000,46.900002,26.646786,0.000000,835.513916
0.120000,20.000000,3.000000,25.000000,0.000000,46.900002,26.646126,0.000000,835.533936
0.140000,20.000000,3.000000,25.000000,0.000000,46.900002,26.645796,0.000000,835.543945
0.160000,20.000000,3.000000,25.000000,0.000000,46.900002,26.644806,0.000000,835.573975
0.180000,20.000000,3.000000,25.000000,0.000000,46.900002,26.644150,0.000000,835.593994
0.200000,20.000000,3.000000,25.000000,1.000000,46.900002,26.643984,2.289986,835.624023
0.220000,20.000000,3.000000,25.000000,1.000000,46.900002,26.645687,3.787436,835.644043
0.240000,20.000000,3.000000,25.000000,1.000000,46.900002,26.647408,4.527532,835.654053
0.260000,20.000000,3.000000,25.000000,1.000000,46.900002,26.657284,6.713839,835.684082
0.280000,20.000000,3.000000,25.000000,1.000000,46.900002,26.668776,8.143490,835.704102
0.300000,20.000000,3.000000,25.000000,1.000000,46.900002,26.695223,10.246991,835.734131
0.320000,20.000000,3.000000,25.000000,1.000000,46.900002,26.720013,11.622496,835.754150
0.340000,20.000000,3.000000,25.000000,1.000000,46.900002,26.751297,12.976920,835.774170
0.360000,20.000000,3.000000,25.000000,1.000000,46.900002,26.789694,14.310587,835.794189
0.380000,20.000000,3.000000,25.000000,1.000000,46.900002,26.835793,15.623815,835.814209
0.400000,20.000000,3.000000,25.000000,1.000000,46.900002,26.890152,16.916916,835.834229
0.420000,20.000000,3.000000,25.000000,1.000000,46.900002,26.988325,18.819508,835.864258
0.440000,20.000000,3.000000,25.000000,1.000000,46.900002,27.065584,20.063635,835.884277
0.460000,20.000000,3.000000,25.000000,1.000000,46.900002,27.152830,21.288694,835.904297
0.480000,20.000000,3.000000,25.000000,1.000000,46.900002,27.250498,22.494980,835.924316
0.500000,20.000000,3.000000,25.000000,1.000000,46.900002,27.358994,23.682779,835.944336
0.520000,20.000000,3.000000,25.000000,1.000000,46.900002,27.542881,25.430433,835.974365
0.540000,20.000000,3.000000,25.000000,1.000000,46.900002,27.680084,26.573246,835.994385
0.560000,20.000000,3.000000,25.000000,1.000000,46.900002,27.829365,27.698544,836.014404
0.580000,20.000000,3.000000,25.000000,1.000000,46.900002,27.991032,28.806597,836.034424
0.600000,20.000000,3.000000,25.000000,1.000000,46.900002,28.165373,29.897667,836.054443
0.620000,20.000000,3.000000,25.000000,1.000000,46.900002,28.451229,31.503002,836.084473
0.640000,20.000000,3.000000,25.000000,1.000000,46.900002,28.553131,32.029903,836.094482
0.660000,20.000000,3.000000,25.000000,1.000000,46.900002,28.879080,33.586411,836.124512
0.680000,20.000000,3.000000,25.000000,1.000000,46.900002,29.113512,34.604225,836.144531
0.700000,20.000000,3.000000,25.000000,1.000000,46.900002,29.361876,35.606445,836.164551
0.720000,20.000000,3.000000,25.000000,1.000000,46.900002,29.760921,37.081047,836.194580
0.740000,20.000000,3.000000,25.000000,1.000000,46.900002,30.044847,38.045311,836.214600
0.760000,20.000000,3.000000,25.000000,1.000000,46.900002,30.343252,38.994793,836.234619
0.780000,20.000000,3.000000,25.000000,1.000000,46.900002,30.656263,39.929726,836.254639
